,x [nm],y [nm],n_match,C1_id,C2_id,C3_id,C4_id,C1_posX,C1_posY,C2_posX,C2_posY,C3_posX,C3_posY,C4_posX,C4_posY,C1_sigma,C2_sigma,C3_sigma,C4_sigma,C1_int,C2_int,C3_int,C4_int
23966,19628.50533099001,69828.4370101528,1,,,1675,,,,,,19628.50533099001,69828.4370101528,,,,,107.2664578801135,,,,15320.206549813936,
23967,19525.403770703408,117402.7259034409,1,,,1673,,,,,,19525.403770703408,117402.7259034409,,,,,96.91617681436615,,,,27263.519618733677,
23968,19508.980086946067,115346.0199665819,1,,,1672,,,,,,19508.980086946067,115346.0199665819,,,,,109.65201777063784,,,,51491.87300785461,
23969,19504.20611020425,61183.00842838308,1,,,1671,,,,,,19504.20611020425,61183.00842838308,,,,,156.22111242690644,,,,63906.473183778166,
23970,19489.117007538985,46870.58557905223,1,,,1670,,,,,,19489.117007538985,46870.58557905223,,,,,143.0585717094548,,,,48462.29820304597,
23971,19515.434030195545,35453.591392047696,1,,,1669,,,,,,19515.434030195545,35453.591392047696,,,,,143.23460936304875,,,,76720.3912167615,
23972,19521.235862294918,32101.040126349897,1,,,1668,,,,,,19521.235862294918,32101.040126349897,,,,,159.48388975002717,,,,58229.67947269167,
23973,19458.43515167913,126839.11237151416,1,,,1667,,,,,,19458.43515167913,126839.11237151416,,,,,117.2615147342764,,,,56692.22978040479,
23974,19464.06852945248,105897.5976567828,1,,,1666,,,,,,19464.06852945248,105897.5976567828,,,,,190.8711530642003,,,,55413.12679147282,
23975,19426.35042386694,80728.70376303476,1,,,1665,,,,,,19426.35042386694,80728.70376303476,,,,,105.9450039264108,,,,117713.7447230199,
23976,19479.60176850436,72593.41607802731,1,,,1664,,,,,,19479.60176850436,72593.41607802731,,,,,102.7412171856951,,,,35650.730648553,
23977,19448.061525257188,51409.24355615814,1,,,1663,,,,,,19448.061525257188,51409.24355615814,,,,,135.8543451121718,,,,30086.96646086376,
23978,19442.14708490741,30704.74434861194,1,,,1662,,,,,,19442.14708490741,30704.74434861194,,,,,114.3758128379818,,,,39285.82794328659,
23979,19382.814287128665,130521.11923489488,1,,,1661,,,,,,19382.814287128665,130521.11923489488,,,,,162.86029761666757,,,,38527.05835950477,
23980,19390.35711829017,130019.54742997568,1,,,1660,,,,,,19390.35711829017,130019.54742997568,,,,,116.8875698749852,,,,17937.852844459223,
23981,19419.07517110651,104097.00246544632,1,,,1659,,,,,,19419.07517110651,104097.00246544632,,,,,110.92639603209558,,,,31246.69906441141,
23982,19379.665757360497,95107.8397684035,1,,,1658,,,,,,19379.665757360497,95107.8397684035,,,,,107.08133302040012,,,,24421.07414286253,
23983,19401.63899592383,92400.22822368574,1,,,1657,,,,,,19401.63899592383,92400.22822368574,,,,,110.15709916170266,,,,94553.49556833376,
23984,19374.65070455204,58815.80875366096,1,,,1656,,,,,,19374.65070455204,58815.80875366096,,,,,108.2332069063554,,,,23494.85309846032,
23985,19374.275872497,54698.06616703469,1,,,1655,,,,,,19374.275872497,54698.06616703469,,,,,114.1642337521593,,,,29647.03472709596,
23986,19399.083578170503,70586.97690484223,1,,,1654,,,,,,19399.083578170503,70586.97690484223,,,,,136.6715281795562,,,,63427.60387505656,
23987,19321.739814433786,52203.51321154332,1,,,1653,,,,,,19321.739814433786,52203.51321154332,,,,,114.41317939002654,,,,71848.29465029117,
23988,19393.589302622167,49840.3998813354,1,,,1652,,,,,,19393.589302622167,49840.3998813354,,,,,165.60931269494898,,,,27953.639078999586,
23989,31999.669087282564,123893.67294197484,1,,,2905,,,,,,31999.669087282564,123893.67294197484,,,,,154.2342930816326,,,,45959.32436632343,
23990,32099.65919544569,32961.55755477793,1,,,2907,,,,,,32099.65919544569,32961.55755477793,,,,,125.03142084895596,,,,89264.83757745514,
23991,12384.910257912145,68405.27420555585,1,,,1017,,,,,,12384.910257912145,68405.27420555585,,,,,79.86054452649753,,,,5026.7425872707145,
23992,43990.12728659258,75107.24866051444,1,,,4163,,,,,,43990.12728659258,75107.24866051444,,,,,117.71744935361868,,,,47452.340317629954,
23993,44161.06320601401,91736.13532157318,1,,,4175,,,,,,44161.06320601401,91736.13532157318,,,,,151.96443406593963,,,,183406.17709167025,
23994,44156.86897814618,53602.72450238218,1,,,4174,,,,,,44156.86897814618,53602.72450238218,,,,,106.92479509941543,,,,21294.021937578746,
23995,44143.21104992281,52097.60065396626,1,,,4173,,,,,,44143.21104992281,52097.60065396626,,,,,112.75384516769438,,,,137266.84054549172,
23996,44113.28236713347,27760.896748681167,1,,,4172,,,,,,44113.28236713347,27760.896748681167,,,,,117.52080350305717,,,,27019.362712227165,
23997,44122.92029854371,13539.5288921275,1,,,4171,,,,,,44122.92029854371,13539.5288921275,,,,,188.120572571044,,,,56401.68134366952,
23998,44121.63510328987,11119.570438371584,1,,,4170,,,,,,44121.63510328987,11119.570438371584,,,,,89.96357809047991,,,,7650.5326374684255,
23999,44123.023033504025,121646.5597424306,1,,,4169,,,,,,44123.023033504025,121646.5597424306,,,,,172.20177187128186,,,,148365.85623299752,
24000,44113.45091479524,65166.2066906507,1,,,4167,,,,,,44113.45091479524,65166.2066906507,,,,,101.68327489352004,,,,91836.51427949876,
24001,44084.39138715973,6204.8634028748,1,,,4166,,,,,,44084.39138715973,6204.8634028748,,,,,174.5546569387469,,,,60449.230006396814,
24002,44038.55362183132,127641.11081338832,1,,,4165,,,,,,44038.55362183132,127641.11081338832,,,,,134.79232217104126,,,,111778.39763910994,
24003,44000.542766472725,75411.79319990875,1,,,4164,,,,,,44000.542766472725,75411.79319990875,,,,,112.77243313117717,,,,58281.04517679218,
24004,44045.0646201925,12388.549430653082,1,,,4162,,,,,,44045.0646201925,12388.549430653082,,,,,124.64646495772035,,,,22877.772004154725,
24005,43824.73819271053,82614.74064517279,1,,,4149,,,,,,43824.73819271053,82614.74064517279,,,,,231.9905701736712,,,,95575.79537147965,
24006,44025.49500643578,121839.85110864278,1,,,4161,,,,,,44025.49500643578,121839.85110864278,,,,,152.55436586209498,,,,82660.13600620191,
24007,43957.21410984949,109380.26412707951,1,,,4160,,,,,,43957.21410984949,109380.26412707951,,,,,116.54351706997686,,,,22385.41233905428,
24008,43976.71814231805,71683.72280400965,1,,,4159,,,,,,43976.71814231805,71683.72280400965,,,,,106.69901320047754,,,,100111.1193401682,
24009,43953.48254824073,44618.00511180632,1,,,4158,,,,,,43953.48254824073,44618.00511180632,,,,,102.36677884191847,,,,80073.11236948079,
24010,43996.44315361691,14056.164614906284,1,,,4157,,,,,,43996.44315361691,14056.164614906284,,,,,132.71014232495924,,,,18908.397451245208,
24011,43959.661553198624,98064.916948267,1,,,4156,,,,,,43959.661553198624,98064.916948267,,,,,140.0883734055485,,,,32759.811653733523,
24012,43891.04738519884,33435.423818665295,1,,,4155,,,,,,43891.04738519884,33435.423818665295,,,,,147.19199137084763,,,,131339.3643715545,
24013,43833.576971570255,33035.7604328623,1,,,4154,,,,,,43833.576971570255,33035.7604328623,,,,,196.35315899572825,,,,168437.4392296115,
24014,43899.91099276714,15423.240516205153,1,,,4153,,,,,,43899.91099276714,15423.240516205153,,,,,180.99538427480857,,,,71886.09509285,
24015,43846.40034875876,118449.68994878068,1,,,4152,,,,,,43846.40034875876,118449.68994878068,,,,,101.4098939794006,,,,26466.97769215298,
24016,43821.86339980105,96907.11527552074,1,,,4151,,,,,,43821.86339980105,96907.11527552074,,,,,111.93430882077968,,,,12462.98618567332,
24017,44141.75542254605,98129.99075392992,1,,,4176,,,,,,44141.75542254605,98129.99075392992,,,,,109.17843477841905,,,,25863.213769166992,
24018,44162.13963036803,103109.76714959956,1,,,4177,,,,,,44162.13963036803,103109.76714959956,,,,,109.0779905147388,,,,23416.53742606268,
24019,44171.76743122869,106897.72482002997,1,,,4178,,,,,,44171.76743122869,106897.72482002997,,,,,100.85858274682782,,,,16566.20712109539,
24020,44176.23394953498,107544.48339434707,1,,,4179,,,,,,44176.23394953498,107544.48339434707,,,,,114.67662044311066,,,,28461.951775596983,
24021,44479.9544363778,39447.46393131262,1,,,4205,,,,,,44479.9544363778,39447.46393131262,,,,,91.01622190131307,,,,15786.114265500615,
24022,44479.428512999766,26277.52385723419,1,,,4204,,,,,,44479.428512999766,26277.52385723419,,,,,103.59583571087704,,,,36593.035877578965,
24023,44615.81795828656,14392.984825506524,1,,,4202,,,,,,44615.81795828656,14392.984825506524,,,,,325.01197869505137,,,,351124.8250745962,
24024,44574.86692609098,8039.725324712533,1,,,4201,,,,,,44574.86692609098,8039.725324712533,,,,,161.64604048582413,,,,52471.42552658545,
24025,44415.82771982459,124121.39535382166,1,,,4200,,,,,,44415.82771982459,124121.39535382166,,,,,132.485726161952,,,,15864.921052227335,
24026,44419.90704359463,98484.03729145609,1,,,4199,,,,,,44419.90704359463,98484.03729145609,,,,,109.88771966729333,,,,23108.93083901833,
24027,44387.2329330643,71663.98106955897,1,,,4198,,,,,,44387.2329330643,71663.98106955897,,,,,108.640136272919,,,,138309.5343568969,
24028,354.6915842346681,35922.99065722412,1,2,,,,354.6915842346681,35922.99065722412,,,,,,,174.3878019759598,,,,12867.942462297842,,,
24029,44378.81594003741,42162.77894461672,1,,,4196,,,,,,44378.81594003741,42162.77894461672,,,,,119.69576088994508,,,,127555.0193505519,
24030,44403.43400789728,40248.558307609936,1,,,4195,,,,,,44403.43400789728,40248.558307609936,,,,,105.5740584436962,,,,110048.14274792669,
24031,44412.64513152962,18138.224503788213,1,,,4194,,,,,,44412.64513152962,18138.224503788213,,,,,131.09698276309075,,,,19665.18954939756,
24032,44367.5747856795,103861.04133030347,1,,,4193,,,,,,44367.5747856795,103861.04133030347,,,,,121.93707982937669,,,,52702.13563655032,
24033,44356.007020933015,100702.781891503,1,,,4192,,,,,,44356.007020933015,100702.781891503,,,,,105.4248943468945,,,,20799.812377944785,
24034,44336.42181378487,41320.79411058888,1,,,4191,,,,,,44336.42181378487,41320.79411058888,,,,,103.75181681322591,,,,42523.84651788868,
24035,44312.01597093044,33409.19479906401,1,,,4190,,,,,,44312.01597093044,33409.19479906401,,,,,109.68453319080643,,,,100936.2441918013,
24036,44309.81377636161,16609.266621316143,1,,,4188,,,,,,44309.81377636161,16609.266621316143,,,,,120.8922922156951,,,,23065.39945065321,
24037,44309.92980037429,101195.1203726016,1,,,4187,,,,,,44309.92980037429,101195.1203726016,,,,,91.30417853855036,,,,18120.74053832816,
24038,44306.646335288286,62696.19854082779,1,,,4186,,,,,,44306.646335288286,62696.19854082779,,,,,142.2203978241898,,,,167950.92166100297,
24039,44320.49055600396,23457.90544219725,1,,,4185,,,,,,44320.49055600396,23457.90544219725,,,,,100.11269541448372,,,,11605.213386761676,
24040,44303.46025681079,22539.32476281893,1,,,4184,,,,,,44303.46025681079,22539.32476281893,,,,,128.681319012806,,,,55370.77742072825,
24041,44213.63047047417,88328.00142266114,1,,,4183,,,,,,44213.63047047417,88328.00142266114,,,,,107.19488100880665,,,,22314.197519845115,
24042,44230.93220429197,42441.53536232765,1,,,4182,,,,,,44230.93220429197,42441.53536232765,,,,,137.15365306974437,,,,135246.9323459044,
24043,44117.26284831409,110937.07794255708,1,,,4180,,,,,,44117.26284831409,110937.07794255708,,,,,102.70031618167552,,,,24015.143976205527,
24044,43804.10636595849,90771.06405887354,1,,,4150,,,,,,43804.10636595849,90771.06405887354,,,,,118.55011232455033,,,,78796.77734607962,
24045,43829.60760505161,73669.54915675435,1,,,4148,,,,,,43829.60760505161,73669.54915675435,,,,,106.26500681963624,,,,85030.9753188244,
24046,44447.69707107727,47568.45801532173,1,,,4207,,,,,,44447.69707107727,47568.45801532173,,,,,102.78204704542097,,,,271883.2477921537,
24047,43499.69295402243,18040.880696956487,1,,,4104,,,,,,43499.69295402243,18040.880696956487,,,,,110.07110699388764,,,,17606.012004045922,
24048,43655.97836341312,36028.46536110931,1,,,4115,,,,,,43655.97836341312,36028.46536110931,,,,,101.81441823823027,,,,70593.20892793004,
24049,43548.82209340424,114048.57058558382,1,,,4114,,,,,,43548.82209340424,114048.57058558382,,,,,184.71123735150616,,,,57954.93360320439,
24050,43561.7929895965,95586.54491931794,1,,,4113,,,,,,43561.7929895965,95586.54491931794,,,,,142.01124296826328,,,,63738.04318448821,
24051,43587.49341920572,79750.68760945924,1,,,4112,,,,,,43587.49341920572,79750.68760945924,,,,,103.9749934181539,,,,39918.209944515576,
24052,43621.13768309676,71771.6896484229,1,,,4111,,,,,,43621.13768309676,71771.6896484229,,,,,126.58788540742415,,,,61684.328129913054,
24053,43605.235582811365,57627.855217333,1,,,4110,,,,,,43605.235582811365,57627.855217333,,,,,116.10304112420704,,,,94883.85428090065,
24054,43554.49592462751,42658.16412465274,1,,,4109,,,,,,43554.49592462751,42658.16412465274,,,,,114.66090764522755,,,,36938.29028382327,
24055,43555.10027831134,28805.664799681206,1,,,4108,,,,,,43555.10027831134,28805.664799681206,,,,,112.392965611002,,,,10781.958698261373,
24056,43565.71220736352,17236.408507107943,1,,,4107,,,,,,43565.71220736352,17236.408507107943,,,,,121.85428382108871,,,,176234.9186351629,
24057,43482.8798829342,36372.452769125375,1,,,4106,,,,,,43482.8798829342,36372.452769125375,,,,,138.55171168107847,,,,68060.06798939682,
24058,43489.910624093325,22868.14342837162,1,,,4105,,,,,,43489.910624093325,22868.14342837162,,,,,156.6567888059954,,,,44316.720889322416,
24059,43570.47584637019,15229.990346968978,1,,,4103,,,,,,43570.47584637019,15229.990346968978,,,,,168.8389932336657,,,,44048.17253786355,
24060,43840.17745429766,62817.84112375694,1,,,4146,,,,,,43840.17745429766,62817.84112375694,,,,,121.94217843855992,,,,174556.01316559917,
24061,43564.43563112398,13669.035445527628,1,,,4102,,,,,,43564.43563112398,13669.035445527628,,,,,170.05286697371238,,,,55045.527474205264,
24062,43461.77773269994,118708.49963358376,1,,,4101,,,,,,43461.77773269994,118708.49963358376,,,,,125.62460245100658,,,,53048.77606952379,
24063,43487.82509552068,112326.69279650717,1,,,4100,,,,,,43487.82509552068,112326.69279650717,,,,,236.3099475352232,,,,174607.24736101576,
24064,43433.14011374275,105506.66741953808,1,,,4099,,,,,,43433.14011374275,105506.66741953808,,,,,122.71043449784442,,,,29410.11904841433,
24065,43461.45452645606,94797.21192647508,1,,,4098,,,,,,43461.45452645606,94797.21192647508,,,,,113.00877480444748,,,,35463.15183936984,
24066,43437.79614697176,85142.84230134517,1,,,4096,,,,,,43437.79614697176,85142.84230134517,,,,,98.71532428335078,,,,31867.929395889896,
24067,43463.09798932141,74389.81089110141,1,,,4095,,,,,,43463.09798932141,74389.81089110141,,,,,103.2409242168453,,,,29913.75859800644,
24068,43411.27172395866,52042.51952128516,1,,,4094,,,,,,43411.27172395866,52042.51952128516,,,,,119.24657851065942,,,,97721.25060111514,
24069,43418.59495619926,37020.14458785531,1,,,4093,,,,,,43418.59495619926,37020.14458785531,,,,,108.86536841472343,,,,97702.27264458017,
24070,43467.33073926831,34414.64027126312,1,,,4092,,,,,,43467.33073926831,34414.64027126312,,,,,100.37543773357947,,,,17661.9777042722,
24071,43438.96995106266,26376.53683868273,1,,,4091,,,,,,43438.96995106266,26376.53683868273,,,,,106.34615533484528,,,,13417.03807689967,
24072,43653.42156842939,43285.07517034256,1,,,4116,,,,,,43653.42156842939,43285.07517034256,,,,,119.61988091519976,,,,23961.333798430067,
24073,43586.80772151716,66471.41076197661,1,,,4118,,,,,,43586.80772151716,66471.41076197661,,,,,110.5750542335548,,,,41851.56326472971,
24074,43647.52405316519,70001.77192704468,1,,,4119,,,,,,43647.52405316519,70001.77192704468,,,,,102.54647453301033,,,,79952.3705689377,
24075,43579.28401179984,113853.39489905648,1,,,4120,,,,,,43579.28401179984,113853.39489905648,,,,,150.76028842824863,,,,29236.558137850927,
24076,43852.898115156975,35021.938042249625,1,,,4144,,,,,,43852.898115156975,35021.938042249625,,,,,92.3743616200117,,,,21503.00988209273,
24077,43795.10167668428,23666.33359109212,1,,,4143,,,,,,43795.10167668428,23666.33359109212,,,,,109.3330803537084,,,,30124.569673810613,
24078,43875.06667181543,7600.581283556293,1,,,4142,,,,,,43875.06667181543,7600.581283556293,,,,,134.48928931729364,,,,41237.65985061649,
24079,43788.6688545688,84192.80611411826,1,,,4141,,,,,,43788.6688545688,84192.80611411826,,,,,108.02525542241096,,,,22942.78120425697,
24080,43733.67838868023,68600.87216215592,1,,,4140,,,,,,43733.67838868023,68600.87216215592,,,,,114.01081694318754,,,,129442.39816616016,
24081,43741.587125179176,58681.30754777915,1,,,4139,,,,,,43741.587125179176,58681.30754777915,,,,,99.62016185352049,,,,31639.11958220786,
24082,43755.77803749083,56168.295858172496,1,,,4138,,,,,,43755.77803749083,56168.295858172496,,,,,109.72865030738616,,,,32367.21230452005,
24083,43810.945077350014,48083.39728791603,1,,,4137,,,,,,43810.945077350014,48083.39728791603,,,,,110.1844611415516,,,,28193.46180147501,
24084,43792.5179532506,45736.78940712648,1,,,4136,,,,,,43792.5179532506,45736.78940712648,,,,,138.57902043781442,,,,36525.23401754913,
24085,43760.2443502302,41203.07130105047,1,,,4135,,,,,,43760.2443502302,41203.07130105047,,,,,113.6622219485851,,,,96506.29724515656,
24086,43779.08247606652,40818.41988482186,1,,,4134,,,,,,43779.08247606652,40818.41988482186,,,,,105.42734984754364,,,,112186.74948497325,
24087,43799.56720857688,22067.958431723557,1,,,4133,,,,,,43799.56720857688,22067.958431723557,,,,,132.44249760766982,,,,22254.534422508357,
24088,43820.79602459403,2991.595079542167,1,,,4132,,,,,,43820.79602459403,2991.595079542167,,,,,242.52123780980108,,,,95977.51636703868,
24089,43718.864534894325,126115.95899192314,1,,,4131,,,,,,43718.864534894325,126115.95899192314,,,,,117.79776722597578,,,,12591.019722714282,
24090,43721.28655839678,117719.33576448791,1,,,4130,,,,,,43721.28655839678,117719.33576448791,,,,,123.74539270056177,,,,27213.21712933125,
24091,43630.56392605217,112234.88183368366,1,,,4129,,,,,,43630.56392605217,112234.88183368366,,,,,285.87766952925887,,,,257225.23230091736,
24092,43670.39842178216,89010.10829542861,1,,,4128,,,,,,43670.39842178216,89010.10829542861,,,,,121.48101242263984,,,,109349.335514134,
24093,43734.22598658832,68252.33097399333,1,,,4127,,,,,,43734.22598658832,68252.33097399333,,,,,123.11819356192318,,,,54733.86488528618,
24094,43698.01349431915,38994.49913714285,1,,,4125,,,,,,43698.01349431915,38994.49913714285,,,,,108.72999054581398,,,,13784.814310925834,
24095,43669.75056225131,37815.44798328035,1,,,4124,,,,,,43669.75056225131,37815.44798328035,,,,,104.60104926008124,,,,31556.452937418995,
24096,43780.84608578006,33196.13779073285,1,,,4123,,,,,,43780.84608578006,33196.13779073285,,,,,145.62587435814396,,,,126174.45137680478,
24097,43609.63121171215,129176.51768471436,1,,,4122,,,,,,43609.63121171215,129176.51768471436,,,,,107.85605721930251,,,,17615.54440801997,
24098,43644.40616183863,128764.9180324558,1,,,4121,,,,,,43644.40616183863,128764.9180324558,,,,,116.42073747988393,,,,13023.44746833173,
24099,44510.27676628849,40707.91077263239,1,,,4206,,,,,,44510.27676628849,40707.91077263239,,,,,112.98630182159158,,,,71253.70591777403,
24100,44463.83194260627,48477.88212443415,1,,,4208,,,,,,44463.83194260627,48477.88212443415,,,,,112.5476789799614,,,,187580.6742750817,
24101,45516.17467324288,105258.28158761493,1,,,4328,,,,,,45516.17467324288,105258.28158761493,,,,,144.7048679559015,,,,32760.344621163666,
24102,45097.53329888232,30799.181900744847,1,,,4285,,,,,,45097.53329888232,30799.181900744847,,,,,94.97979573229198,,,,22384.370750475835,
24103,45178.68018130308,109528.24028637922,1,,,4297,,,,,,45178.68018130308,109528.24028637922,,,,,121.1353041498123,,,,32872.36797926006,
24104,45196.06461945877,107411.66941756615,1,,,4296,,,,,,45196.06461945877,107411.66941756615,,,,,107.15121039979556,,,,43691.15102644183,
24105,45178.09877501732,91788.49173438268,1,,,4294,,,,,,45178.09877501732,91788.49173438268,,,,,111.0898539058608,,,,59430.66044133106,
24106,45187.922438642185,87589.19680589034,1,,,4293,,,,,,45187.922438642185,87589.19680589034,,,,,107.73210976734316,,,,99281.87099714072,
24107,45173.75410811615,59100.12086338566,1,,,4292,,,,,,45173.75410811615,59100.12086338566,,,,,107.17714835545787,,,,81279.60116996276,
24108,45189.37150756479,43007.559345662376,1,,,4291,,,,,,45189.37150756479,43007.559345662376,,,,,109.358233512277,,,,32500.83482019021,
24109,45187.97170902831,41220.07703567389,1,,,4290,,,,,,45187.97170902831,41220.07703567389,,,,,86.87665236107331,,,,24382.947270215893,
24110,45193.52553388626,15340.206137919686,1,,,4289,,,,,,45193.52553388626,15340.206137919686,,,,,96.42679812456691,,,,16984.723781272172,
24111,45248.64680460352,4895.51136143718,1,,,4288,,,,,,45248.64680460352,4895.51136143718,,,,,279.0877515371243,,,,187827.9488794517,
24112,45167.25954671843,41708.61876054919,1,,,4287,,,,,,45167.25954671843,41708.61876054919,,,,,153.65782094199247,,,,87616.20435135804,
24113,45109.8082080948,33207.11715219175,1,,,4286,,,,,,45109.8082080948,33207.11715219175,,,,,105.54585478891038,,,,23893.037535504707,
24114,45047.11670058331,6026.963688957675,1,,,4284,,,,,,45047.11670058331,6026.963688957675,,,,,141.40558164880787,,,,23890.814666459657,
24115,44870.18647502992,46132.99647926228,1,,,4269,,,,,,44870.18647502992,46132.99647926228,,,,,149.66722007907856,,,,66094.83814493129,
24116,45099.20077331966,124615.14536120952,1,,,4283,,,,,,45099.20077331966,124615.14536120952,,,,,131.71809919961245,,,,37654.73631558228,
24117,45063.74083810999,89821.16337611976,1,,,4282,,,,,,45063.74083810999,89821.16337611976,,,,,104.18385272218092,,,,81497.56673036494,
24118,45068.72309668811,89167.57547686047,1,,,4281,,,,,,45068.72309668811,89167.57547686047,,,,,111.09042337394015,,,,50873.37540569231,
24119,45063.33479545652,78578.42059516413,1,,,4280,,,,,,45063.33479545652,78578.42059516413,,,,,109.9820715694841,,,,124778.88607390116,
24120,45044.95632707369,70891.27965991653,1,,,4279,,,,,,45044.95632707369,70891.27965991653,,,,,115.84176233428852,,,,225907.79738499533,
24121,45059.179468975824,43428.390104129525,1,,,4278,,,,,,45059.179468975824,43428.390104129525,,,,,104.34805675946036,,,,41323.71408701572,
24122,44975.11612073948,115175.34089082756,1,,,4277,,,,,,44975.11612073948,115175.34089082756,,,,,123.92488915489083,,,,116541.9530784364,
24123,44955.23869206741,102474.63591494178,1,,,4276,,,,,,44955.23869206741,102474.63591494178,,,,,142.52353859954567,,,,32274.20894860208,
24124,45023.17155039792,29292.618225877777,1,,,4273,,,,,,45023.17155039792,29292.618225877777,,,,,105.33476545046662,,,,19678.1545636563,
24125,44936.8552373698,101180.91060472284,1,,,4272,,,,,,44936.8552373698,101180.91060472284,,,,,113.94537916552514,,,,38010.14665080212,
24126,44938.32555295343,98440.94174488907,1,,,4271,,,,,,44938.32555295343,98440.94174488907,,,,,102.4855240439428,,,,18927.82647686655,
24127,45216.95203670988,7505.018235421672,1,,,4298,,,,,,45216.95203670988,7505.018235421672,,,,,105.93914650027192,,,,14992.08615253136,
24128,45322.003461248525,26767.790734185364,1,,,4299,,,,,,45322.003461248525,26767.790734185364,,,,,135.05738388813086,,,,16621.707731291594,
24129,45202.52593564486,61171.07042787821,1,,,4300,,,,,,45202.52593564486,61171.07042787821,,,,,109.06551761187043,,,,50790.099424330256,
24130,45239.75840518577,92978.33985349671,1,,,4301,,,,,,45239.75840518577,92978.33985349671,,,,,102.45469732762646,,,,41300.906553171415,
24131,45524.32015452803,95517.962536569,1,,,4326,,,,,,45524.32015452803,95517.962536569,,,,,117.2872396360914,,,,69092.79577742783,
24132,45629.63469089275,67849.88110573878,1,,,4325,,,,,,45629.63469089275,67849.88110573878,,,,,219.02839920747917,,,,20313428.47806608,
24133,45435.66616829336,75636.6976965137,1,,,4324,,,,,,45435.66616829336,75636.6976965137,,,,,122.77604697674796,,,,100930.98099029738,
24134,45478.95402797234,18301.08426961053,1,,,4322,,,,,,45478.95402797234,18301.08426961053,,,,,116.94464436977036,,,,11440.429370512358,
24135,45454.81391932735,14818.862105580956,1,,,4321,,,,,,45454.81391932735,14818.862105580956,,,,,82.77093336598243,,,,8438.145293909216,
24136,45441.06520652976,3539.548651781689,1,,,4320,,,,,,45441.06520652976,3539.548651781689,,,,,145.1459862765044,,,,38633.41532903013,
24137,45348.08540691333,131592.01198247794,1,,,4319,,,,,,45348.08540691333,131592.01198247794,,,,,112.23973879536908,,,,22484.619141574003,
24138,45347.22900304462,119245.39257491624,1,,,4318,,,,,,45347.22900304462,119245.39257491624,,,,,132.58500620759202,,,,53569.03019148808,
24139,45333.14129793387,117719.69790342847,1,,,4317,,,,,,45333.14129793387,117719.69790342847,,,,,157.9758209018467,,,,30932.38184164823,
24140,45371.334917740416,117241.45359577746,1,,,4316,,,,,,45371.334917740416,117241.45359577746,,,,,98.88257081447378,,,,14355.25170578321,
24141,45352.01985000357,112587.89349824555,1,,,4315,,,,,,45352.01985000357,112587.89349824555,,,,,118.74526298464778,,,,23695.409264687805,
24142,45352.43893274485,72813.5136059859,1,,,4314,,,,,,45352.43893274485,72813.5136059859,,,,,119.04676010717088,,,,75003.60042550285,
24143,45348.80147738672,61863.5750621028,1,,,4313,,,,,,45348.80147738672,61863.5750621028,,,,,99.06697275528904,,,,56253.33491116837,
24144,45340.4563692837,41781.578642794186,1,,,4312,,,,,,45340.4563692837,41781.578642794186,,,,,118.98569959098944,,,,62963.98282995955,
24145,45354.062256347,31355.518597050585,1,,,4311,,,,,,45354.062256347,31355.518597050585,,,,,129.5680269169642,,,,78698.05160802834,
24146,45399.63636760333,19494.931775545,1,,,4310,,,,,,45399.63636760333,19494.931775545,,,,,99.63094421628487,,,,17876.632296684373,
24147,45421.54138862034,12735.03988568792,1,,,4309,,,,,,45421.54138862034,12735.03988568792,,,,,95.57878879667038,,,,5637.967564388332,
24148,45299.87995969738,101717.92263732829,1,,,4308,,,,,,45299.87995969738,101717.92263732829,,,,,113.1658029041232,,,,32160.707069910157,
24149,45276.04468382525,76393.35731055633,1,,,4307,,,,,,45276.04468382525,76393.35731055633,,,,,123.46160410185712,,,,123046.89095013493,
24150,45288.83518091061,55548.23358513229,1,,,4305,,,,,,45288.83518091061,55548.23358513229,,,,,99.2488777511143,,,,21500.788582167967,
24151,45336.3844313038,35118.89731537245,1,,,4304,,,,,,45336.3844313038,35118.89731537245,,,,,115.7793298590169,,,,112662.19592992908,
24152,45275.81090187205,13833.53091432831,1,,,4303,,,,,,45275.81090187205,13833.53091432831,,,,,121.75651178687129,,,,31897.28949499501,
24153,45247.011954563255,123053.6521563417,1,,,4302,,,,,,45247.011954563255,123053.6521563417,,,,,126.84045585900192,,,,29892.95894967955,
24154,44888.58557515926,47432.2346933022,1,,,4270,,,,,,44888.58557515926,47432.2346933022,,,,,113.15380802378036,,,,157061.99134772626,
24155,45002.29529492811,31474.33957789892,1,,,4268,,,,,,45002.29529492811,31474.33957789892,,,,,140.0739575452122,,,,41449.074964591215,
24156,44448.08166832068,94831.56542169348,1,,,4209,,,,,,44448.08166832068,94831.56542169348,,,,,109.9349879040698,,,,14524.517254043283,
24157,44598.66552761942,93943.35733422912,1,,,4224,,,,,,44598.66552761942,93943.35733422912,,,,,114.40486548093276,,,,58787.82626251088,
24158,44729.788385355336,69217.51162635797,1,,,4238,,,,,,44729.788385355336,69217.51162635797,,,,,118.65955188085208,,,,64783.99828233424,
24159,44755.05375594692,62224.13872192535,1,,,4237,,,,,,44755.05375594692,62224.13872192535,,,,,102.7989787025359,,,,40590.96565456768,
24160,44697.64366351777,21543.253240505943,1,,,4236,,,,,,44697.64366351777,21543.253240505943,,,,,120.15952520958191,,,,53667.45985380112,
