id,frame,x [nm],y [nm],sigma [nm],intensity [photon],log10(intensity),offset [photon],bkgstd [photon],chi2,uncertainty [nm]
11637,1,50671.42006,48658.49417,92.941,55092.83762,4.741,1930.030442,337.4961635,560.5214922,4.132710751
11638,1,50673.54064,53869.96628,133.055,148326.9975,5.171,1779.877421,721.9359949,1526.643401,6.70635171
11639,1,50602.40509,66098.91836,180.790,273615.0814,5.437,4.32E-07,756.3846182,1701.796267,7.031418867
11640,1,50658.63741,75503.79596,101.819,82568.79279,4.917,1419.593334,206.9965088,252.5233793,2.051920704
11641,1,50637.58584,77923.06609,144.076,82820.35942,4.918,1011.144952,342.0664926,625.8043613,6.68283792
11642,1,50658.06714,83770.98105,103.534,47104.59966,4.673,1570.33424,220.0633278,269.4832906,3.922412286
11643,1,50639.02873,98431.84493,124.203,21823.30137,4.339,1178.609848,310.8623196,748.5824496,17.10056316
11644,1,50692.53255,105937.8,113.788,27393.21485,4.438,820.4780457,112.2633455,131.1387148,4.1826791
11645,1,50657.26823,118894.9987,94.462,14443.53375,4.160,1086.110713,144.1464853,214.0130302,6.967807792
11646,1,50708.10603,120612.6576,107.023,14101.86488,4.149,872.32834,138.9580093,219.5239281,8.820054175
11647,1,50755.96282,122825.7219,170.784,97692.33728,4.990,1506.084607,244.3135052,313.6719211,5.69602744
11648,1,50620.04447,124516.1977,85.878,11244.02145,4.051,1240.164205,154.925076,233.1847513,7.941559606
11649,1,50744.94797,5693.106347,181.530,195697.3016,5.292,321.9668785,430.2493773,828.6436363,5.646183814
11650,1,50709.62998,15557.37122,107.537,73961.52056,4.869,1039.621379,242.8215902,345.8833985,2.978109154
11651,1,50746.73628,16006.45992,116.507,42869.37999,4.632,935.424296,175.0237597,239.6992774,4.344931455
11652,1,50762.39743,16978.17002,123.214,84682.73215,4.928,870.4068289,262.7865656,375.4791886,3.68668703
11653,1,50734.40768,25574.64096,108.230,52124.2876,4.717,953.1480807,154.0550022,179.0640004,2.733501604
11654,1,50728.97128,26607.82989,119.292,38034.75887,4.580,995.9309602,136.8661076,160.9986116,4.02802329
11655,1,50703.29827,46717.31309,140.527,251592.6393,5.401,452.9894175,855.1325538,1670.739241,5.224589972
11656,1,50741.04315,52518.42847,111.670,189376.6052,5.277,1267.036928,475.0551888,738.6575422,2.445254304
11657,1,50692.93103,53206.40212,105.913,59110.1493,4.772,957.3577954,196.6498075,293.0553356,2.934169779
11658,1,50793.58926,54348.87781,122.648,105279.0934,5.022,1996.671877,848.3702842,2018.335755,9.42939088
11659,1,50772.51326,70139.46101,111.145,45641.8771,4.659,1056.126862,141.1985817,145.0100298,3.016798178
11660,1,50740.60181,77039.34482,104.542,41749.16392,4.621,1612.158669,496.3016058,1060.633607,10.11154875
11661,1,50695.22848,79476.33496,203.503,148978.4168,5.173,917.1172892,202.850575,207.7378469,4.414709983
11662,1,50656.83616,88480.74125,135.202,45070.69603,4.654,1010.260534,227.3924297,373.5938535,7.196988705
11663,1,50704.31015,90852.24871,90.308,54602.61452,4.737,1889.326491,270.9075182,398.7999622,3.16965582
11664,1,50722.05612,111889.4326,221.433,275411.067,5.440,3.30E-09,234.2742313,271.7977364,3.269340532
11665,1,50760.70637,114389.7394,168.353,114556.8108,5.059,1195.927327,405.3737842,788.4895989,7.811455633
11666,1,50695.40927,116465.6156,136.758,69027.26324,4.839,1120.529357,291.3626871,496.0243164,6.158351784
11667,1,50690.80078,119587.6949,112.296,54268.57534,4.735,953.0662941,130.1296516,126.3241379,2.400504732
11668,1,50757.88169,129516.2056,132.359,42389.64745,4.627,1265.025036,195.7532405,277.6615776,6.321482302
11669,1,50746.5516,130225.1189,143.715,126057.0803,5.101,1259.147856,343.3773551,460.5310827,4.391884244
11670,1,50737.96033,2620.772965,154.383,78751.79746,4.896,484.6537639,367.6670131,821.2127362,8.666437491
11671,1,50696.6846,9759.24378,175.164,72703.99734,4.862,715.0090161,269.0097448,571.9400152,8.848072502
11672,1,50809.0217,19863.84875,102.461,45171.86923,4.655,1067.384083,188.0383723,282.1802473,3.431839592
11673,1,50772.16072,26145.1146,114.868,70301.12908,4.847,1044.532715,189.6265898,238.1320014,2.800871003
11674,1,50830.18604,32505.32317,170.419,151710.6963,5.181,769.8890022,435.5555646,1029.420666,6.495666848
11675,1,50762.42985,38758.13323,114.608,94483.56877,4.975,1016.176972,357.2191304,592.3135002,3.878280467
11676,1,50800.05801,44098.40581,117.813,116317.5036,5.066,924.9662395,342.5353847,537.786956,3.196135493
11677,1,50790.30743,50852.42465,111.816,44644.1122,4.650,839.578383,131.359277,152.0815185,2.909211607
11678,1,50858.7681,56415.61864,204.959,134684.5457,5.129,537.7455438,506.6764056,1204.214433,12.29585572
11679,1,50727.53052,68624.20453,162.700,140741.1624,5.148,750.3498017,662.3309198,1862.958553,9.692373022
11680,1,50817.14747,71897.11081,134.149,89299.89945,4.951,782.0723099,219.9223725,309.3142155,3.474416352
11681,1,50916.15257,73159.31741,225.853,409723.2393,5.612,484.6805988,736.2769882,1583.942565,7.133398714
11682,1,50773.14122,83133.38181,101.559,86682.53206,4.938,1465.520805,464.4867171,799.9858956,4.310073919
11683,1,50795.62525,85312.48407,92.998,24819.45127,4.395,1558.361186,268.4069367,454.9409484,7.294536667
11684,1,50798.30776,90131.39686,119.437,62458.17545,4.796,1371.255166,203.8759101,224.4630539,3.651400957
11685,1,50816.30971,91590.71039,112.887,22960.94544,4.361,1223.584991,168.1905812,229.6194564,7.294521482
11686,1,50750.58257,96940.12364,139.914,74558.99374,4.873,1530.360579,394.1072179,673.5624931,8.059227809
11687,1,50748.54809,99562.82135,234.755,291783.9851,5.465,5.53E-07,401.8813917,778.2240171,5.91576038
11688,1,50809.61299,118377.1389,107.648,37644.04978,4.576,1263.362353,192.6111511,276.7515686,4.64275185
11689,1,50882.26758,5873.612683,247.991,370080.4135,5.568,8.01E-12,394.8832541,729.0383533,5.116774947
11690,1,50848.54326,18670.64956,96.103,31039.22012,4.492,1032.437022,439.6859479,1224.272625,10.1839798
11691,1,50880.21098,23409.03263,139.531,73751.80377,4.868,763.5520963,237.8710931,386.809909,4.908032325
11692,1,50872.16953,33992.7653,106.176,153958.3737,5.187,1093.668942,236.6361297,254.3797869,1.374506272
11693,1,50863.138,35267.20918,110.129,36263.38603,4.559,997.3017305,116.5434989,109.175238,3.085849832
11694,1,50872.78016,47967.48415,120.634,168681.2101,5.227,1326.066165,424.336343,640.4546145,2.860872356
11695,1,50791.13283,52242.12299,171.058,277879.14,5.444,1.90E-06,869.5106122,2193.385545,7.123970256
11696,1,50833.60226,57012.78176,132.208,94146.98917,4.974,895.4605474,427.6209456,893.0474685,6.185957514
11697,1,50821.02304,65366.55937,114.463,68265.48103,4.834,925.3889753,130.5982071,113.5062247,1.998087694
11698,1,50892.40091,69346.1578,148.957,139396.7207,5.144,773.3543405,717.7583021,1859.043187,8.888971713
11699,1,50926.97273,93086.87829,147.172,64893.50931,4.812,1181.516747,256.3711873,411.981127,6.676279968
11700,1,50898.73626,96245.51889,98.653,35326.53679,4.548,2034.072554,351.8878817,660.3934625,7.553945136
11701,1,50832.58342,100831.7772,102.600,42047.74671,4.624,2054.147128,359.9404019,623.2408201,7.022315697
11702,1,50834.43741,101761.2182,119.263,51985.56008,4.716,1529.945518,274.4666942,407.0183871,5.860846573
11703,1,50872.24269,108931.5151,185.484,158340.7455,5.200,583.0991224,288.652524,437.1549583,4.897244105
11704,1,50769.19112,114098.5629,256.396,331763.6691,5.521,44.63879483,485.1945828,1271.071663,7.485898343
11705,1,50818.90294,129022.7693,150.879,75332.97431,4.877,915.9810504,183.959512,231.7027123,4.356068003
11706,1,50882.68064,4113.116236,108.714,48975.84238,4.690,814.8367295,185.9831981,296.6481122,3.523797471
11707,1,50948.05836,31041.64437,118.387,48003.06353,4.681,1027.065814,202.8678631,290.7481625,4.636150591
11708,1,50858.53936,36537.83549,92.005,32422.18873,4.511,2118.152442,529.8546419,1249.364863,10.76477733
11709,1,51033.96575,37661.51887,200.100,120037.1228,5.079,1066.924617,535.7409844,1351.707709,13.9018372
11710,1,50906.55203,43614.72041,131.869,62923.84605,4.799,963.2658863,278.6571906,471.2714129,6.009025969
11711,1,50940.97522,59305.31465,103.702,184450.0752,5.266,1255.520201,314.5963692,377.4769189,1.446597114
11712,1,50930.23209,61826.2644,107.816,111768.5424,5.048,1313.22539,269.7200484,364.8621292,2.204739306
11713,1,50872.82486,67790.08022,117.554,124894.1262,5.097,707.4591615,271.515612,374.2639472,2.359157538
11714,1,50921.82919,70727.70016,150.129,121814.6972,5.086,601.3366947,420.6131478,873.1987471,6.064355651
11715,1,50943.59615,74083.64481,205.683,162380.8727,5.211,522.9256526,273.5660333,441.0905177,5.563312151
11716,1,50926.88619,93928.17518,95.659,27703.55851,4.443,1554.7329,183.1441129,227.9536868,4.738138894
11717,1,50893.13176,101193.4431,128.945,46545.58992,4.668,1369.555653,324.8255548,604.2723608,9.038890442
11718,1,50954.70611,113180.4349,189.490,128432.8115,5.109,191.2237664,265.9261237,510.3934749,5.802885156
11719,1,50871.33782,115131.7118,120.960,37852.01094,4.578,1116.439916,188.8715842,283.7291396,5.709188269
11720,1,50923.33251,121589.1297,130.242,37220.98413,4.571,1073.881052,167.4078367,222.0308816,5.968990271
11721,1,50955.96395,122333.1981,162.584,113394.4031,5.055,1409.947366,338.551444,507.6018333,6.153316518
11722,1,50960.52772,122579.9769,118.591,94797.97639,4.977,2928.080788,419.7112171,558.5792601,4.855327991
11723,1,50905.65403,127241.2992,102.875,36557.78378,4.563,1277.557336,162.1925984,200.0789743,3.69018874
11724,1,50997.32655,12113.8153,126.025,189984.9712,5.279,903.8205077,925.1303742,2528.9367,6.018215908
11725,1,50969.19258,12798.00847,130.290,56892.64112,4.755,1507.084159,496.0273663,1375.856801,11.51679891
11726,1,51000.79533,14433.41532,174.014,137964.8362,5.140,663.7147852,413.2491272,860.1603092,7.065429529
11727,1,51106.99867,17442.50506,168.940,99996.19058,5.000,803.7492563,254.269626,417.7688471,5.666302318
11728,1,50982.66511,20797.14693,117.444,34129.16222,4.533,698.0378168,156.6720946,295.2319257,4.963290863
11729,1,51004.361,42005.32815,119.281,131406.6942,5.119,1170.267325,386.3781869,590.8522131,3.26861447
11730,1,50998.96323,42216.92271,134.065,128364.8726,5.108,905.3879381,598.0043816,1307.293642,6.518969525
11731,1,51008.33257,44991.95564,112.491,42301.49096,4.626,1097.313917,135.8341422,142.7015335,3.206565848
11732,1,50987.37923,49309.42141,138.071,86327.36375,4.936,1026.668132,293.0070494,545.4271003,5.051425316
11733,1,50977.33924,54610.77963,110.405,245191.9852,5.390,1956.984697,893.9637546,1977.228163,3.461647642
11734,1,50973.23363,76684.00099,104.207,65727.91615,4.818,964.5141475,201.2757948,281.8123825,2.617387023
11735,1,51009.22157,80006.0677,110.448,34155.28414,4.533,1404.256286,253.5165042,406.5631779,7.06358601
11736,1,50990.74485,80240.73267,97.276,17905.34964,4.253,1555.113999,309.9787592,621.3873992,12.75429662
11737,1,50962.86972,84538.9589,93.911,38058.94507,4.580,3348.685222,955.5419558,2832.55917,17.21727351
11738,1,51007.49523,92615.93435,132.010,84642.26743,4.928,1166.006008,241.534482,277.0530029,3.892232323
11739,1,50928.35677,102100.2503,110.945,26412.57259,4.422,1451.086774,205.311904,305.8138399,7.468788221
11740,1,50988.59598,109970.7734,138.171,69943.64038,4.845,840.2483926,139.934577,144.9228229,3.015173525
11741,1,50838.58111,111946.8242,300.577,402029.5036,5.604,1.97E-06,268.7647914,392.3049741,4.718421105
11742,1,51079.83959,836.3776715,118.407,164439.9591,5.216,913.6800126,381.3682054,648.2151401,2.544484627
11743,1,50916.33025,5790.600836,233.259,318194.506,5.503,9.036328231,420.5705546,881.9972014,5.604995623
11744,1,51016.23802,9090.125292,114.520,42608.56673,4.629,780.0852244,166.9835752,287.4655292,4.034160662
11745,1,51029.91922,31539.11101,112.337,45562.94094,4.659,1023.384909,188.7062009,269.5598841,4.097253914
11746,1,51032.98365,39923.96551,134.769,120708.7717,5.082,959.4653476,632.4799503,1743.713735,7.407188395
11747,1,51063.23887,41265.61418,112.636,98901.08971,4.995,909.0920239,199.1778464,184.121379,2.018798818
11748,1,51073.98671,45643.09274,108.223,165234.3094,5.218,1180.629653,313.8417205,342.0180363,1.750028063
11749,1,51030.62065,49698.36914,108.374,57241.20828,4.758,1206.868142,198.894442,280.8525755,3.205072869
11750,1,51032.21742,56497.03327,98.966,60002.54619,4.778,1272.680861,271.7156369,519.6457805,3.471734357
11751,1,51058.30041,59771.38237,127.132,59276.3048,4.773,831.9873528,165.9190665,193.5154692,3.555686695
11752,1,51067.29714,67003.63805,107.128,37188.61407,4.570,744.3809863,137.3917732,238.5093841,3.343348958
11753,1,51015.54251,69222.06765,143.384,170643.8227,5.232,467.6317338,519.5773543,949.4872265,4.877982383
11754,1,51103.98239,73810.42335,136.305,118139.0033,5.072,1630.051826,389.8647087,599.1414017,4.782227212
11755,1,51094.03606,75061.5348,112.659,60137.73828,4.779,1299.271876,355.4976881,600.1086949,5.850046497
11756,1,51011.15826,77282.19719,111.232,95749.01429,4.981,1060.591369,243.6834069,290.5426623,2.474442255
11757,1,51042.58604,81332.97535,100.292,45627.01483,4.659,1482.458357,244.9298421,345.0164926,4.223840413
11758,1,50997.64264,83776.9445,145.595,68424.99194,4.835,995.7295398,225.2090229,327.6474677,5.451736652
11759,1,50959.23446,85118.91195,187.981,79311.05195,4.899,937.6415239,250.0279541,436.8357004,8.684425057
11760,1,51050.97008,90736.21511,93.903,26197.28116,4.418,1813.362317,374.9377464,741.742554,9.826828207
11761,1,51065.16029,98658.36871,99.182,59717.41553,4.776,1159.843905,159.5958505,185.8967697,2.084666853
11762,1,51059.12421,111171.683,98.998,22506.08868,4.352,1501.940169,239.2760214,436.2408461,8.12648719
11763,1,50957.7038,112115.1355,201.539,127614.0218,5.106,544.6797123,146.0388984,144.8417867,3.657005193
11764,1,51071.71499,123821.1098,275.440,254840.1216,5.406,1.43E-09,185.7213221,262.351829,4.332072849
11765,1,51078.15885,126073.4662,199.385,135836.4357,5.133,471.4711083,274.5177518,527.7034065,6.268138368
11766,1,51187.06013,377.2548149,207.646,129964.9929,5.114,233.2437116,216.7938414,383.1865853,5.620013592
11767,1,51012.16058,6119.793536,158.385,65038.36339,4.813,668.6546284,309.6335508,636.7755247,9.303583499
11768,1,51128.58562,7548.112697,116.524,23283.52915,4.367,509.4602061,114.7966847,207.1587044,5.260387544
11769,1,51124.29749,18906.64598,111.212,48548.20386,4.686,1099.817028,324.1430348,798.8964719,6.438756938
11770,1,51106.56479,23945.77898,102.413,50994.5349,4.708,893.4497397,193.3579446,337.0187713,3.125228995
11771,1,51111.20607,27432.12372,102.864,70719.59945,4.850,1436.865422,445.8976869,956.5327022,5.200242272
11772,1,51084.52029,30629.47572,111.949,88338.80062,4.946,747.3048065,202.7802308,249.7084288,2.268382042
11773,1,51107.72397,37487.47816,101.723,58893.46216,4.770,2034.921934,277.9486175,413.5027998,3.819550205
11774,1,51113.67143,38084.83186,104.558,28329.56849,4.452,1261.628813,255.4888941,486.1848956,7.689098405
11775,1,51119.38352,57668.35072,99.632,20596.74352,4.314,1086.492735,145.7573223,199.6300793,5.505503077
11776,1,51072.0928,58490.98809,116.671,105394.7796,5.023,956.9741252,401.9667671,727.1774917,4.05151296
11777,1,51067.40058,73117.09061,126.068,213861.4292,5.330,1217.307977,484.1657559,696.6597919,2.810136831
11778,1,51131.17084,79231.97231,107.790,101067.9938,5.005,1635.377844,372.9283373,619.559424,3.349885367
11779,1,51090.67337,86537.47607,93.332,22657.37222,4.355,1178.032336,190.7074289,311.1905559,5.73368481
11780,1,51058.85771,100516.8557,144.556,121824.6547,5.086,1272.892691,363.6803835,571.5115711,4.866582448
11781,1,51175.2248,104458.9573,102.040,14717.48873,4.168,850.4084193,125.0799567,197.6912053,6.930889586
11782,1,51032.58619,129975.802,220.586,132900.5189,5.124,605.5330448,251.3377396,453.9775854,7.178068115
11783,1,51157.30716,19292.82703,116.859,107634.1889,5.032,1220.922786,245.9579463,256.686034,2.452125102
11784,1,51158.46345,19821.55691,95.424,17212.40057,4.236,1239.027792,199.3888646,327.0475598,8.231942227
11785,1,51246.00086,33108.94254,157.072,116681.3936,5.067,778.3928609,380.3380608,677.7795329,6.267813102
11786,1,51176.71346,46711.62321,145.688,167596.4032,5.224,355.1117333,573.3310328,1285.746482,5.654865645
11787,1,51145.99726,48789.25691,112.164,133687.288,5.126,971.1286112,209.4093283,210.4250356,1.562953742
11788,1,51364.30427,61018.14636,248.014,532588.8387,5.726,247.1496702,560.0530846,1000.610005,5.039014412
11789,1,51129.47047,71946.24923,126.542,43420.06914,4.638,967.1353407,247.5269659,497.0496013,7.121694933
11790,1,51180.41477,81774.04304,131.276,89023.3253,4.950,1265.760553,433.6416141,784.3363613,6.539812928
11791,1,51200.88829,95017.00253,126.045,228645.2378,5.359,1263.145088,286.733918,283.026758,1.571316369
11792,1,51156.54076,102403.0876,141.238,32595.84461,4.513,966.283328,156.5060047,227.1786595,7.486115899
11793,1,51143.78167,120335.2493,120.101,21823.77178,4.339,1084.581084,191.5953032,357.2397097,9.876960526
11794,1,51201.60545,124704.9159,159.713,104896.5546,5.021,945.6931742,281.1461388,411.1267211,5.336996551
11795,1,51200.65026,131004.7464,94.389,11790.61137,4.072,947.9507356,118.8939824,165.6245745,7.038689926
11796,1,51236.35797,1648.720098,100.498,58760.90258,4.769,945.6541106,191.0769588,259.722329,2.587238072
11797,1,51210.53456,4666.483058,117.390,179394.5208,5.254,557.7615313,198.3581819,138.1412957,1.217089227
11798,1,51258.63433,10350.44821,105.674,28112.23961,4.449,736.2565001,124.3963508,169.2192369,3.893626782
11799,1,51247.16523,11309.5649,104.575,50138.13402,4.700,902.5062594,200.4213172,324.3669094,3.430719073
11800,1,51204.15783,14208.32885,178.246,239664.3751,5.380,2.10E-11,643.186096,1921.963773,6.637321072
11801,1,51248.73771,28777.33907,127.104,239719.2096,5.380,1027.070489,556.3904946,873.0508745,2.926214733
11802,1,51235.41096,34734.54895,116.521,125950.0848,5.100,1081.251581,527.4187861,1184.303875,4.431526195
11803,1,51225.10277,36420.13621,110.436,64597.91827,4.810,1403.827592,298.8204686,520.4177451,4.4071221
11804,1,51217.8281,39235.73642,106.542,364833.4053,5.562,1588.143618,598.1334771,681.7229988,1.45750666
11805,1,51267.76278,43133.04772,123.115,69487.80937,4.842,1314.19909,459.7169733,964.7530306,7.808355788
11806,1,51276.96613,82788.072,126.739,46895.91424,4.671,855.4743662,146.9526674,172.5628924,3.956666549
11807,1,51240.87143,84252.43779,135.937,254002.0543,5.405,1056.033339,492.8882115,679.2117095,2.80032687
11808,1,51274.73938,89785.088,115.735,87998.63784,4.944,1409.558485,214.0583151,217.1828805,2.563122788
11809,1,51254.15739,96179.13218,142.461,113059.8252,5.053,972.3293923,345.3340834,619.6308683,4.837097105
11810,1,51223.63681,96644.51125,126.937,49704.44319,4.696,1237.689585,219.8693663,363.5036411,5.569737265
11811,1,51227.6512,99851.45987,105.253,29807.8979,4.474,1105.397712,132.4188154,145.0366352,3.874941667
11812,1,51194.22173,113162.6208,131.001,57943.67706,4.763,713.0893657,209.9623187,362.522892,4.864450464
11813,1,51308.51712,16161.31507,116.561,100750.0494,5.003,1154.243137,267.5205479,350.5055192,2.828548735
11814,1,51291.14458,16940.70901,168.728,214800.1333,5.332,340.6157229,510.4025866,1077.260364,5.270619048
11815,1,51286.17219,23489.42308,120.930,128039.0653,5.107,815.9874479,164.8884684,130.2079818,1.503188165
11816,1,51221.80207,27252.57625,153.486,106908.6947,5.029,599.7031179,555.6214661,1278.056324,9.527963792
11817,1,51318.00173,28160.33734,142.324,198763.7365,5.298,1435.371179,772.6862291,1924.319916,6.128937924
11818,1,51283.86107,32332.96779,105.503,102702.1737,5.012,1511.555265,391.3766393,757.5095338,3.313790624
11819,1,51331.62821,40449.42573,104.455,33516.35618,4.525,1031.362866,120.2719226,125.59006,3.097853704
11820,1,51291.76316,64227.00248,105.047,98639.80273,4.994,1440.521171,210.7016025,220.5098496,1.863312184
11821,1,51277.98175,70474.35585,172.383,201287.336,5.304,301.5937995,553.6690171,1186.458235,6.364803318
11822,1,51278.64448,75337.40303,119.263,67018.53943,4.826,1853.023242,558.1996348,1351.387319,9.219825585
11823,1,51311.51403,78771.68407,101.909,52349.9769,4.719,1594.683398,259.6291171,385.2800088,4.028857424
11824,1,51291.47962,85816.57245,101.562,71979.01388,4.857,1195.363911,175.6632045,181.330407,1.994083773
11825,1,51274.76091,89561.88677,174.238,159398.4696,5.202,364.8826856,402.5184867,785.4824365,5.974794833
11826,1,51250.51964,95230.74225,168.607,148527.4712,5.172,1396.397364,421.9633183,661.7376642,6.292822977
11827,1,51268.45768,114900.0553,102.550,20051.42976,4.302,1122.353781,152.3829973,215.8664382,6.255282976
11828,1,51292.09002,123958.4019,119.223,26123.06999,4.417,1290.840604,218.7167488,377.335889,9.279957389
11829,1,51436.51734,15090.84036,162.993,67958.5257,4.832,805.2847832,243.5549767,405.9696151,7.427085733
11830,1,51357.39821,17860.65124,113.143,113586.2824,5.055,1379.465346,246.8405407,295.3939501,2.188865635
11831,1,51362.17005,25121.09985,128.104,114141.5166,5.057,592.9296825,291.8955656,479.9517933,3.284334095
11832,1,51361.96738,31608.73839,130.620,29278.9045,4.467,999.3580729,230.7500718,422.6750058,10.47961247
11833,1,51342.25168,44563.8216,112.817,33766.67068,4.528,828.5511487,134.4588046,201.2776467,3.988045359
11834,1,51298.92186,46887.0362,153.201,145510.2642,5.163,579.3275022,649.3455067,1479.663498,8.150777799
11835,1,51347.23028,57242.04013,122.246,47262.35212,4.675,972.8026719,175.7001205,226.5442095,4.355337982
11836,1,51415.77264,65816.88237,127.436,43455.77416,4.638,800.903535,277.9158734,516.7738456,8.096183709
11837,1,51382.01385,77934.41779,130.436,85769.84974,4.933,1176.845916,247.0971055,306.7102701,3.83616765
11838,1,51399.71083,80696.98351,101.020,120676.9519,5.082,1761.931423,433.1199506,721.2460405,2.862150119
11839,1,51270.46297,81622.67274,175.183,131939.3502,5.120,916.564599,443.0349782,895.0649258,8.024246662
11840,1,51406.24893,87638.18884,132.523,138170.8523,5.140,1111.722373,284.0350347,329.4900588,2.829069659
11841,1,51344.90143,108799.935,113.388,34970.85239,4.544,1118.288992,174.6750343,259.7237609,5.029057365
11842,1,51379.19742,113629.6206,110.895,22120.84866,4.345,862.2335926,159.3003542,269.3082292,6.924705287
11843,1,51410.68937,117962.5225,106.433,24341.87548,4.386,1126.423428,186.9093753,319.4719508,6.796034114
11844,1,51401.8453,121756.9777,152.730,56388.27879,4.751,1266.130647,265.3593669,468.9350673,8.556680829
11845,1,51403.57286,369.5581613,127.641,66170.65171,4.821,613.7017982,183.6427203,284.9514455,3.549956351
11846,1,51461.62244,2493.976703,108.758,30347.14739,4.482,808.7471122,150.3361471,250.6705195,4.598223032
11847,1,51425.37849,9418.474506,110.844,80654.08868,4.907,702.4912726,144.2994077,149.2009992,1.753758531
11848,1,51418.99356,17282.49253,163.626,162235.0207,5.210,1540.372076,673.768459,1679.802034,8.652021189
11849,1,51433.3752,22965.32615,107.061,25674.44186,4.410,907.3650015,172.704741,298.8213493,6.030953633
11850,1,51350.90332,45727.87489,121.639,45146.66812,4.655,1280.09094,442.0696603,1013.285292,11.27563414
11851,1,51408.4956,48245.43843,106.002,127874.8158,5.107,1108.116045,235.1251044,288.4524773,1.633805651
11852,1,51434.00676,49763.9061,111.822,57241.84712,4.758,888.5560644,192.5748953,273.1279887,3.303815434
11853,1,51409.43522,54425.04183,116.786,54792.06529,4.739,1359.480171,220.9738569,286.2427374,4.305004594
11854,1,51459.22682,55246.95215,158.535,202803.4431,5.307,679.9417388,835.5241575,1833.927679,8.055941251
11855,1,51398.73796,86837.53384,114.484,38702.39937,4.588,891.5025899,148.3083196,189.7725537,3.947976425
11856,1,51419.06096,91790.9074,86.626,34455.24437,4.537,2230.073414,298.7699292,465.0376397,5.080041087
11857,1,51449.65659,92109.17232,138.892,67973.17017,4.832,1565.971538,220.2400912,253.0074351,4.887841484
11858,1,51473.40331,118537.1881,88.627,11479.13152,4.060,1066.511324,139.1814964,209.2176406,7.450303059
11859,1,51336.8609,122321.1913,130.505,40168.42681,4.604,1570.312231,269.6091094,412.0420827,8.909398548
11860,1,51540.16014,13157.54273,114.957,287791.7232,5.459,1259.902974,487.3920121,603.9261637,1.753015066
11861,1,51498.35002,21554.25358,110.895,64151.41738,4.807,853.6907903,153.532814,203.5914988,2.330274864
11862,1,51528.87165,26072.39403,124.846,230620.6011,5.363,993.7747562,351.5549923,406.4607166,1.865355046
11863,1,51552.34772,26635.06075,147.128,66021.72757,4.820,837.7193574,302.5808347,561.9665344,7.732480691
11864,1,51544.98365,37057.85294,124.027,262118.8672,5.418,2258.398751,1032.353242,2223.724871,4.715329347
11865,1,51509.2802,50311.91938,106.001,130658.6142,5.116,1026.969622,249.86229,266.6947278,1.69643939
11866,1,51476.35927,52816.64024,107.906,80720.03872,4.907,1015.025091,168.4295125,184.3880545,1.927312152
11867,1,51489.04843,58842.12955,96.002,58022.07778,4.764,1244.287318,158.6100448,161.5302221,1.999864103
11868,1,51475.88017,60965.35927,158.523,370169.2086,5.568,7.73E-11,562.3155906,736.9860644,2.978623201
11869,1,51479.78221,70635.52604,133.411,97477.14626,4.989,904.9052669,724.3092499,1956.255304,10.28832964
11870,1,51509.5212,85441.14228,89.751,43696.26004,4.640,1228.932289,247.4075576,399.0218412,3.571914611
11871,1,51495.59978,92565.29466,100.877,46534.14412,4.668,1883.546877,184.4886302,190.5332606,3.171603314
11872,1,51508.82466,107255.1317,108.312,28175.57513,4.450,965.4822546,122.9467257,141.4645882,4.032378386
11873,1,51497.4099,108124.2442,111.558,78822.86752,4.897,982.5006966,176.8851554,180.3270561,2.207773022
11874,1,51484.93514,110705.3759,114.632,41643.91502,4.620,1057.39096,171.0166999,235.1840173,4.232758537
11875,1,51478.92923,125930.8146,97.530,52546.0908,4.721,1902.299915,332.2169975,556.3099924,4.694296353
11876,1,51562.04166,896.7176615,118.901,51983.91533,4.716,660.7793385,166.2779084,244.1622077,3.554205596
11877,1,51577.87009,1373.85509,102.884,44719.03808,4.650,1006.591671,203.2440019,337.6146955,3.771791117
11878,1,51552.4098,37951.51465,160.374,104957.2501,5.021,1016.802032,392.6261895,747.0093771,7.49472633
11879,1,51553.72173,53950.68509,107.721,98974.02958,4.996,1462.773026,485.8409436,1130.528885,4.4409037
11880,1,51560.06365,58022.32693,131.044,53724.60389,4.730,886.9688202,255.6009159,553.3611091,6.375748441
11881,1,51566.3029,62182.71911,122.950,51603.83553,4.713,1601.842663,316.3238622,517.5241945,7.223030296
11882,1,51577.89539,62527.63241,109.745,165031.4523,5.218,1320.092245,268.6817902,246.8363105,1.548504714
11883,1,51533.70263,66070.74019,139.660,71749.56231,4.856,769.0721201,298.6457155,651.8284855,6.332040846
11884,1,51556.29676,66241.80246,128.038,37435.30471,4.573,954.8554087,273.1166464,531.1995422,9.320223544
11885,1,51593.75357,80226.93752,116.040,51207.31546,4.709,1223.367105,189.8573044,218.5719463,3.914962805
11886,1,51557.40662,102089.6489,96.789,16202.5501,4.210,1076.562664,142.6969898,215.4161699,6.459335739
11887,1,51600.81805,109528.1236,153.484,86586.2897,4.937,1229.582565,376.5440352,767.8456408,7.979867874
11888,1,51543.55987,119903.0162,98.073,24072.2044,4.382,1022.001625,160.2354449,255.5538025,5.017627106
11889,1,51548.98481,122862.4795,125.724,40496.93883,4.607,1713.318196,209.3252492,266.609494,6.381690347
11890,1,51659.43712,5108.518322,135.919,45214.3052,4.655,760.2423944,174.7698118,275.4847397,5.587573034
