id,frame,x [nm],y [nm],sigma [nm],intensity [photon],log10(intensity),offset [photon],bkgstd [photon],chi2,uncertainty [nm]
500,1,39187.79033,62754.23995,82.15519094,2860.466166,3.456,681.815625,104.1177382,224.1155792,19.159782
501,1,39230.48821,47680.30851,66.27932083,2628.855414,3.420,674.3307709,93.59418732,167.7784471,12.23015009
502,1,39242.89622,75496.399,100.2245253,6973.65931,3.843,713.1215987,97.1098462,149.8674608,10.94034889
503,1,39296.102,83805.76045,111.6419624,5818.736073,3.765,639.1015591,107.3074336,217.2467767,17.9270561
504,1,39454.00691,27470.62193,308.395082,135175.168,5.131,2.43E-07,94.51365961,151.4865113,5.236464302
505,1,39573.03895,39089.57337,99.1925488,10362.53084,4.015,662.6909028,99.51865276,169.1508844,7.41102702
506,1,39502.26692,74810.62171,125.6211582,8479.582811,3.928,616.5656681,98.52612305,184.6693383,14.31814066
507,1,39585.40177,76879.76594,85.98747074,3988.725438,3.601,742.0050138,96.4654482,149.6523787,13.96814775
508,1,39672.12039,79371.96944,97.45834202,7599.086715,3.881,685.6737295,107.8118334,193.1442825,10.53544071
509,1,39852.37201,69858.67596,82.20591111,7149.943654,3.854,703.1445902,124.4584926,242.0602313,9.197168223
510,1,39910.93613,100184.148,76.11295458,3220.501572,3.508,714.7164795,95.19365909,158.0707857,13.38093422
511,1,39971.21446,93560.82899,285.9396226,115092.531,5.061,1.07E-08,85.95814208,126.2574776,4.820799568
512,1,39993.29653,72827.30843,387.801166,216385.62,5.335,4.82E-08,105.812301,178.276396,5.776535313
513,1,40211.24847,71918.17686,313.6843722,158213.9954,5.199,1.44E-13,86.55967788,122.2477992,4.258168032
514,1,40227.1236,105860.8382,47.74427525,1679.422574,3.225,661.3432636,82.56738013,154.8815862,8.79996873
515,1,40284.03967,56782.7523,28.51978332,1387.191262,3.142,719.346913,108.3467057,220.5583332,5.021750005
516,1,40303.91559,75519.50574,80.58770492,4146.616422,3.618,667.0150004,105.8334154,246.2880238,12.94715885
517,1,40316.29488,97910.82053,103.0926898,4822.286037,3.683,653.4656323,112.2724062,237.3598904,19.29158831
518,1,40345.60782,22083.25151,60.02045092,2699.309851,3.431,702.2134773,94.98896576,159.5569932,9.92720474
519,1,40459.9618,41863.09357,101.9695602,6233.008189,3.795,625.5594931,102.7805182,216.3165472,13.39096795
520,1,40514.58039,48764.08463,58.12210442,2379.838657,3.377,681.0894638,92.48734255,161.9793212,10.28057636
521,1,40534.59096,71762.4738,93.0842176,8458.868011,3.927,804.5962009,128.8251697,228.9236789,10.30834069
522,1,40536.69773,116213.8833,68.65434801,2306.7546,3.363,752.5000852,95.84108809,151.4102846,15.29300955
523,1,40588.21509,26377.86742,92.42791491,4995.606376,3.699,712.5547074,94.36480248,144.6364163,12.61336053
524,1,40575.6573,101035.5376,49.85718891,1557.103594,3.192,690.1064792,94.15486669,165.372696,11.76023608
525,1,40720.04559,56161.28902,68.53760355,3455.846398,3.539,749.9285366,101.2305749,191.9831529,10.76288645
526,1,40742.86145,69967.45126,81.96687204,4420.69762,3.645,783.8843412,93.37333408,139.8127132,11.10204806
527,1,40717.67758,102067.4638,74.34105465,2347.014074,3.371,686.948214,90.17257197,160.3448019,16.57915582
528,1,40949.67674,115351.1335,53.73572144,2105.973889,3.323,703.5346502,106.4261038,235.1904634,11.40929059
529,1,41155.30128,68709.44475,69.24391899,2535.65728,3.404,745.1959494,91.89286919,142.3103935,13.58048617
530,1,41157.47135,86994.1811,148.755555,14379.20099,4.158,533.1467272,101.2550099,188.4597245,12.1755897
531,1,41221.66072,73430.35121,77.05126676,2949.670287,3.470,691.5698498,93.00339333,156.7556306,14.62242544
532,1,41403.97465,68122.63545,108.2447601,4748.00429,3.677,719.0230285,95.39346274,148.4256429,18.36636753
533,1,41433.5439,112776.8547,51.27208355,2234.588205,3.349,710.8085344,91.96746894,154.4019859,8.488084788
534,1,41478.28561,45462.89961,61.23425039,2930.178358,3.467,723.4653703,99.05350421,186.7887001,9.922704494
535,1,41574.10115,29855.42195,107.2047563,6361.182287,3.804,649.9758262,122.0530997,261.5759011,17.19375556
536,1,41550.33409,69254.09841,44.25870196,1413.166186,3.150,734.7192756,88.5873941,136.1091218,9.629217739
537,1,41628.09993,108350.1342,135.7151341,9603.280631,3.982,597.4413968,81.05870384,117.4130779,12.1641997
538,1,41626.23773,126236.2867,35.08688309,1156.132681,3.063,727.7168002,105.1175417,218.8178096,8.778042267
539,1,41680.5044,106135.0287,94.16908789,5562.280021,3.745,690.6348268,121.2916246,248.2589048,15.08486885
540,1,41763.46254,10039.705,44.1658845,1451.487602,3.162,676.5035939,107.5762285,216.8437713,11.30686319
541,1,41773.8366,107022.1788,358.5364546,168446.7931,5.226,3.45E-07,102.2583225,181.5132723,6.128200219
542,1,41751.0265,114025.948,92.21359915,4794.611624,3.681,715.1944547,113.1699239,212.5350207,15.65916227
543,1,41743.39515,124936.1424,87.82389714,4267.865524,3.630,656.7745162,107.5620918,217.4694115,15.1713112
544,1,42036.5563,54998.55506,64.38981785,3300.017655,3.519,716.7599477,130.7810183,316.5171994,12.82413673
545,1,42025.24293,92025.574,94.41869277,4596.746423,3.662,971.1140545,114.6080124,181.9009322,17.33411209
546,1,41974.51143,45426.64148,142.5806738,11851.91973,4.074,573.677571,105.6024645,211.6941194,14.14066036
547,1,42084.06777,66321.50047,76.28765649,3049.975706,3.484,723.1245062,120.9210965,252.1020278,17.99016857
548,1,42050.21492,67388.62879,144.2540475,14958.89621,4.175,565.025613,103.7040208,188.5695688,11.27564242
549,1,42047.1888,97603.24853,80.9150299,2883.554491,3.460,767.5253825,112.7655322,212.02641,19.9606074
550,1,42078.58928,110539.9435,87.48334106,3705.190302,3.569,708.2190705,106.6342608,200.4634974,17.18268485
551,1,42194.52553,29939.77183,95.97470451,6327.450873,3.801,670.3093282,133.5246098,244.4139502,15.15788596
552,1,42124.99587,72777.63491,86.09255779,4201.708754,3.623,679.3487152,81.08561676,121.6456742,11.20029392
553,1,42203.16603,65753.35592,101.6467175,6191.830738,3.792,727.652539,89.01591297,137.3740553,11.61949391
554,1,42298.26638,60712.27671,81.27739362,2921.824068,3.466,710.8984621,107.0225225,206.7375089,18.87021518
555,1,42260.64906,65201.79942,125.6316661,11215.34792,4.050,706.0972345,92.32219185,129.4834197,10.16934284
556,1,42445.63303,96476.3979,64.98667922,2169.028323,3.336,716.1605098,91.34772277,152.919645,13.90023926
557,1,42494.46837,64249.22765,166.458984,18224.30984,4.261,718.3238178,140.5714168,244.0601102,16.65822137
558,1,42580.94525,93448.3419,141.1067913,9966.147828,3.999,652.2647875,95.778897,156.5259258,14.94117692
559,1,42522.67218,64235.69697,121.7799736,9328.983557,3.970,774.0401873,148.6381991,307.1451171,18.40996251
560,1,42569.87455,84308.42253,84.84552051,3739.670384,3.573,662.7872036,92.80334942,161.8204122,13.95754694
561,1,42693.01233,77875.71778,60.29395944,2576.196878,3.411,644.0486776,105.7604429,220.6644696,11.666277
562,1,42647.41121,91260.42948,56.35814768,3445.639466,3.537,842.1433581,112.034459,183.6794833,8.090475973
563,1,42718.69033,92192.34487,159.0089739,485758.632,5.686,2.34E-11,1009.364674,1881.576128,4.089941441
564,1,42843.18037,41281.41983,117.5079031,6582.659387,3.818,681.3273999,76.83210506,105.7623292,12.61220975
565,1,42962.50096,127993.1808,79.51693275,2761.679021,3.441,567.4414818,101.7210584,200.2293598,18.16819273
566,1,43020.70553,26048.44936,126.1807555,10827.46228,4.035,610.3738674,97.06006753,175.3382484,11.16080583
567,1,43060.58738,94698.59012,91.51254764,3411.580155,3.533,730.7358296,92.67347892,149.2829351,17.75373481
568,1,43128.98609,37968.40293,294.5201774,132385.6117,5.122,9.44E-10,98.93336251,160.2008772,5.103261418
569,1,43117.14829,105827.1692,99.97007638,4408.771905,3.644,692.0683142,113.1559473,245.8245904,19.99574541
570,1,43100.61539,106282.643,122.0813049,7940.742539,3.900,633.6503794,124.5549386,268.8855231,18.22291655
571,1,43164.42364,18011.73836,54.33711567,1818.047847,3.260,650.8602074,110.5944336,261.122763,14.02471523
572,1,43169.30116,42701.31158,151.4561077,11181.63094,4.049,611.4166386,105.15013,183.1303131,16.82833602
573,1,43260.83258,81107.01516,103.3975865,7272.844322,3.862,653.0728697,100.6926791,176.0113443,11.57045275
574,1,43259.6815,104119.9448,74.05005852,2772.147407,3.443,743.3243835,103.9287655,183.6724136,16.04397262
575,1,43379.73605,50976.12526,139.6634643,12594.19553,4.100,629.537354,99.2045956,158.2122277,12.0080949
576,1,43463.11283,85753.4388,81.2928439,5498.997599,3.740,714.4233876,113.8411596,221.8962242,10.69291473
577,1,43427.0871,100984.9818,87.22515857,3048.379276,3.484,685.5425809,138.8493227,290.6666855,26.98349332
578,1,43634.15506,83123.60418,46.88696312,1606.432724,3.206,733.575585,101.2358383,188.9922193,10.84134324
579,1,43659.22932,98411.88665,61.07047919,2267.485992,3.356,730.9007017,98.81899176,184.3251469,12.70430459
580,1,43718.22057,52958.01124,327.2326657,143951.0163,5.158,2.04E-08,99.45117724,171.273675,5.814543194
581,1,43727.86234,61711.28425,111.1176394,7547.666866,3.878,697.8593116,92.09714174,143.2825506,11.78166644
582,1,43852.86812,93576.77047,90.38882995,7310.235638,3.864,757.0368325,101.3083339,174.8559281,8.866368934
583,1,43829.6256,98993.18581,118.3440421,6911.414612,3.840,694.5975138,91.86661831,148.7328169,14.54075704
584,1,43899.01924,82804.93398,85.94292318,5190.375056,3.715,742.5347897,101.6265419,160.959288,11.30666047
585,1,43901.50863,94593.42163,82.12148102,5368.257528,3.730,798.6322264,114.8593241,218.8917283,11.27392358
586,1,43883.48348,127184.4175,64.75733002,1952.871573,3.291,668.5701914,106.7560262,229.3486654,17.88303266
587,1,44002.18347,110377.4767,47.46404424,1784.210834,3.251,708.3086936,91.44982561,157.5230956,9.055638994
588,1,44072.70358,70145.06084,82.54305441,3558.453153,3.551,685.204636,102.4225274,186.0887193,15.30833757
589,1,44240.95507,59897.74897,116.8744802,11173.0849,4.048,704.1606126,105.9605118,176.6316852,10.13069424
590,1,44309.62432,48589.76384,78.52010585,12094.81516,4.083,759.5890899,120.9574653,221.5911604,4.848274609
591,1,44282.27074,98420.47353,39.24105289,1524.134463,3.183,792.5200433,103.84357,183.5510256,8.230055217
592,1,44353.74874,42158.98975,79.9714873,2536.033633,3.404,715.135826,91.01393396,144.8303485,17.91388868
593,1,44380.40235,79273.62875,132.2382026,8773.965763,3.943,604.0439134,76.75777741,126.2034834,11.97567665
594,1,44427.7176,59056.05734,201.7934146,31609.85232,4.500,566.8427092,115.5021513,198.5623301,11.6209317
595,1,44380.11109,59467.98053,107.0785768,6705.913468,3.826,690.9023694,105.8171614,191.7304641,14.12502545
596,1,44402.75401,66011.49461,69.63224328,2316.498605,3.365,660.9461112,94.37652039,172.8871999,15.42655832
597,1,44432.54878,60770.05014,96.07045933,6003.170045,3.778,676.932778,104.8707091,193.0104581,12.59528658
598,1,44613.91192,97639.15043,154.0615787,18507.58499,4.267,603.948522,101.8141083,154.329487,10.21252776
599,1,44537.15843,101532.2664,134.6474893,8084.854578,3.908,714.4605073,104.6222591,174.3082277,18.29767542
600,1,44656.25774,40758.24657,65.93413957,2551.211833,3.407,690.2174529,107.7620807,206.1407536,14.33682128
601,1,44619.52059,58414.10964,133.1397549,13219.42902,4.121,721.6918123,97.74959759,147.5327444,10.25462155
602,1,44817.12352,90734.27317,125.356759,15334.15829,4.186,563.032004,105.4743473,196.2568769,8.463331881
603,1,44833.41697,121971.0246,94.5462595,5141.942369,3.711,724.7547451,98.32769889,187.3160412,13.35389018
604,1,44898.56432,81284.18814,131.7653527,7792.411935,3.892,625.8246877,100.7374858,181.2605575,17.51045048
605,1,44914.51624,99999.38567,52.9571074,1974.398062,3.295,707.3799658,88.03926687,151.357034,9.801403525
606,1,45011.93564,127615.4905,46.6876288,1793.339553,3.254,742.6605876,86.36682829,142.4186236,8.245092145
607,1,45057.86377,57341.06791,118.054045,8062.397147,3.906,744.6275337,123.7321837,252.5103832,16.6773874
608,1,45065.69399,66497.10606,76.38034209,5300.430851,3.724,735.0372521,95.71951786,165.3459347,8.259551278
609,1,45099.76135,121364.5236,309.029226,138402.4022,5.141,1.52E-11,96.88592851,164.6307757,5.262303069
610,1,45170.56791,54211.18533,101.1003948,4737.36842,3.676,673.1705282,83.68880063,124.1340136,14.11372363
611,1,45221.57702,56930.63294,307.8429956,155906.1139,5.193,4.36E-09,117.3972524,204.4949692,5.601157073
612,1,45288.31262,62651.21745,101.1269035,5375.06691,3.730,676.66217,89.94771158,138.9708736,13.37521614
613,1,45405.80749,68043.74756,70.76349243,2350.775276,3.371,703.8169127,100.8312757,209.0662681,16.76217234
614,1,45390.50933,108479.3673,106.9173739,6870.793774,3.837,714.8243304,98.98567765,164.8649291,12.86714669
615,1,45458.75861,118763.3065,58.18671814,2068.364781,3.316,679.7373964,96.93533434,192.6736275,12.40577793
616,1,45566.65705,41030.14035,171.0403064,18088.44153,4.257,463.9321242,86.85338475,139.365466,10.99268028
617,1,45598.46863,51533.44093,83.22765767,2941.657655,3.469,691.5921613,100.5636618,190.3168044,18.47241657
618,1,45527.11783,52116.73229,113.9712117,5847.501238,3.767,640.0866025,95.66709806,165.3929243,16.58633734
619,1,45587.39469,56022.71605,127.1033451,8192.652547,3.913,801.680919,119.4662034,200.7137507,18.36518863
620,1,45562.51855,95620.81922,121.8829856,7474.017073,3.874,690.6856041,96.53328462,164.9123571,14.98118947
621,1,45658.68113,103950.9053,122.4229199,8693.057261,3.939,650.1007053,118.295082,249.4804328,15.90738664
622,1,45691.0629,55673.32462,123.2642072,11941.56317,4.077,719.1606321,104.1283107,169.9601408,10.3607338
623,1,45692.44251,76290.40876,76.18159407,5892.168756,3.770,715.6551401,92.2388822,147.0695269,7.135061642
624,1,45693.82061,94665.91178,17.89445253,1243.176848,3.095,792.2780117,95.78391533,161.8890503,2.052709203
625,1,45668.60208,95249.98422,132.90435,9983.541275,3.999,658.3478044,111.524555,218.3464467,15.39513911
626,1,45730.72602,43451.33297,85.74285755,10758.19622,4.032,748.6813364,95.89688781,134.27635,5.163324463
627,1,45749.31318,62653.65448,78.23234446,2686.277854,3.429,698.2891222,128.901086,304.6799476,22.87913148
628,1,45754.01443,126069.9337,182.5809984,13745.38579,4.138,629.6960612,102.1879017,202.8923701,19.32605831
629,1,45877.55786,55098.4862,65.01197075,2082.635386,3.319,817.8294053,109.2096554,186.7498306,17.29002448
630,1,46010.38857,54405.20024,112.1632203,10226.01088,4.010,732.4953663,110.5814136,189.097328,10.6335538
631,1,46041.19086,93589.92567,102.5400206,5029.161302,3.701,763.86566,113.8445569,205.3494497,18.55793669
632,1,46048.26719,93800.50196,162.2885107,12496.19677,4.097,694.2998012,95.71552842,135.6181936,15.74773896
633,1,46169.36385,35264.75428,49.67283412,1620.07228,3.210,687.7772396,92.41480068,162.5806212,11.01879965
634,1,46227.71199,92546.39965,116.0393454,8173.010416,3.912,701.6707279,104.1008456,172.7255028,13.39362958
635,1,46212.92161,97087.22928,66.71236508,3086.787966,3.490,665.4891651,94.04023736,176.01136,10.61200331
636,1,46211.85771,130932.3395,55.53215044,1756.695422,3.245,650.8516084,83.56172058,154.3408059,11.48677021
637,1,46360.44545,53527.98898,93.66053485,6452.300964,3.810,786.9972014,134.0481813,253.5706199,14.21490363
638,1,46357.4263,90851.60671,105.2058302,5770.174323,3.761,819.9845023,109.3281121,171.4238129,16.36038887
639,1,46368.82969,103717.531,99.79779865,5345.42316,3.728,674.5459393,115.0643896,257.8058289,16.72105229
640,1,46467.69248,83122.66566,339.216815,147822.3882,5.170,1.26E-09,129.5817656,234.0624465,7.889682836
641,1,46381.42825,122163.9681,78.35255917,3444.794451,3.537,688.4879394,127.3378653,300.9794849,17.69175819
642,1,46500.92903,66146.42092,75.30105238,2808.019767,3.448,650.3462587,80.53115988,122.9166086,12.72387274
643,1,46499.2921,108021.7333,89.7984665,6483.527754,3.812,681.3472228,90.38222617,141.4739204,8.81107067
644,1,46425.13631,53259.25471,370.2050572,214558.1469,5.332,4.39E-15,120.7770407,213.4444849,6.049474906
645,1,46595.26414,88895.1737,128.517844,14599.90499,4.164,844.1660901,134.920325,236.116978,11.91212439
646,1,46639.83114,90121.46815,95.38101815,5545.862542,3.744,869.0331767,120.9963851,198.1249837,15.48230503
647,1,46729.88286,52596.64591,123.4354992,10294.41267,4.013,696.8213384,111.5624164,210.7263089,12.89268209
648,1,46783.99134,84848.33458,132.3466126,10896.64979,4.037,700.1087509,116.8277965,203.2023899,14.65222095
649,1,46733.18471,85839.31395,113.9614773,7252.907359,3.861,747.1557179,108.4554456,184.9114781,15.15516594
650,1,46652.60426,89170.20584,135.8816686,10681.40078,4.029,791.6641929,121.0174547,221.273121,16.31336229
651,1,46810.33082,86409.88106,119.2256628,11681.871,4.068,730.8005725,117.6335865,209.8773847,11.18135666
652,1,46804.06751,85045.54234,306.8175914,159220.409,5.202,1.54E-08,129.5751335,272.6328205,6.004099999
653,1,46899.79328,87327.54789,140.0189482,11526.5205,4.062,805.1001491,121.8091839,206.045514,16.15698431
654,1,46802.3059,128422.65,130.8996085,9782.430766,3.990,547.5657719,98.31109223,188.6302736,13.45079997
655,1,46891.14819,52211.60765,105.2132947,5857.22555,3.768,706.0648327,114.952518,222.6205089,16.94366321
656,1,46926.88928,75343.1821,53.7626841,2191.092828,3.341,700.3048042,99.07640538,190.5120131,10.23100484
657,1,46837.39754,87948.17164,349.9938678,214137.902,5.331,4.13E-10,102.6506454,152.5532432,4.626456601
658,1,47005.75203,102286.1609,6.663403247,849.5149683,2.929,706.4743679,99.79434761,186.1225019,0.790391428
659,1,47099.80437,105021.468,171.0638462,29784.57727,4.474,474.0940788,148.3213836,381.353038,11.37012551
660,1,47158.59809,104579.8057,120.8440437,10634.38197,4.027,637.5427307,143.52729,331.2259036,15.36490502
661,1,47147.58409,104723.0414,159.3967906,17855.34545,4.252,609.2075286,165.8299284,413.2311053,18.37989986
662,1,47208.70728,28072.78109,55.0699833,2128.385363,3.328,657.7941851,116.2373955,257.7067654,12.93469891
663,1,47269.63412,51170.79934,68.25464702,2668.306854,3.426,758.1019337,77.92698826,102.1986802,10.66323783
664,1,47221.11925,83943.91717,92.58674201,4741.02752,3.676,690.3966673,90.15042494,145.4714996,12.74334216
665,1,47339.37073,99096.46054,65.92896774,2685.88215,3.429,730.8690295,127.8651585,254.5655623,16.13763808
666,1,47397.00733,53566.94863,86.31859597,4553.122385,3.658,673.5073833,110.5734296,218.2829628,14.12480397
667,1,47418.08759,72187.25785,111.2111808,9482.957496,3.977,610.1195939,88.19078776,134.6406377,9.014656087
668,1,47613.8103,85733.56466,80.11206814,3461.167442,3.539,726.7749958,95.96212103,144.0563437,13.90083301
669,1,47519.31314,90175.51861,144.2155808,10053.33259,4.002,670.8873117,93.16463024,144.9837953,15.05051189
670,1,47645.44617,82625.10121,91.9197424,6467.099651,3.811,660.377038,115.0103393,236.1225705,11.7370704
671,1,47792.50488,22332.64455,74.0931144,3232.618636,3.510,701.6583934,94.40323435,166.2931426,12.53310583
672,1,47745.54828,44346.1455,82.02290991,2679.999542,3.428,706.0543326,89.94221323,138.9480552,17.62433261
673,1,47772.29905,50040.51029,93.90050277,5233.915712,3.719,730.3260621,94.49814398,156.9811763,12.44405152
674,1,47760.64848,65486.55563,69.5287923,2513.11844,3.400,706.7158759,96.0230008,169.5248266,14.42822963
675,1,47802.00419,74519.1559,110.3420371,6043.051626,3.781,612.8437838,90.66205207,153.48243,14.27027508
676,1,47896.87874,118043.3412,330.1265565,162354.0196,5.210,4.90E-09,106.436018,176.2461396,5.61354781
677,1,47960.412,101494.136,64.43534289,2352.371439,3.372,739.957031,116.921121,242.541883,16.09917874
678,1,47994.51271,92142.72728,51.75143878,2077.983552,3.318,674.916256,109.6708861,241.4626063,11.0524237
679,1,48029.51911,100954.0247,63.32081843,2503.347269,3.399,715.1153664,105.4171472,194.8543707,13.18944431
680,1,48119.93584,47867.67285,74.19687184,2728.831063,3.436,765.7176714,86.45143186,125.7403752,13.63472369
681,1,48091.66746,100553.9671,121.0125498,6118.964488,3.787,717.6879885,102.9397422,185.8846133,19.21198713
682,1,48145.78961,118503.2289,97.38404761,3821.486578,3.582,710.1964089,116.1967243,239.2393771,22.47017959
683,1,48234.35838,123003.8987,75.61180789,3897.505149,3.591,683.9420505,101.380544,191.9164019,11.62576354
684,1,48418.70705,97511.6145,94.56680268,5052.180541,3.703,666.3162249,109.1576439,222.0645447,15.07912127
685,1,48457.64161,99501.46995,148.382454,12051.60205,4.081,634.5483643,111.7811044,216.8647033,15.93097968
686,1,48381.82517,104381.658,84.51171363,1788.208578,3.252,656.4896441,145.2996181,276.1470322,45.15302352
687,1,48467.68853,114927.2137,141.2634247,10180.38923,4.008,741.4633474,99.56105464,153.7719056,15.23416874
688,1,48604.28714,2361.614033,106.1119764,5145.636568,3.711,620.0558817,98.95336485,180.5637708,16.89673772
689,1,48620.15286,98791.63243,113.516477,10438.92975,4.019,755.1455553,108.8423164,166.8098829,10.50338698
690,1,48661.05942,90884.02033,107.904649,5284.247461,3.723,646.0224904,93.59597697,155.977915,16.0999221
691,1,48813.75811,73170.36027,103.0184743,5019.724911,3.701,641.4982939,89.23420381,145.3843007,14.7379005
692,1,48763.75464,114290.3901,83.08916112,5180.513883,3.714,765.1213028,101.791718,155.9521583,10.60975447
693,1,48804.12195,47440.6539,148.9703779,12789.00722,4.107,668.4148013,95.14896159,144.3189471,12.90145549
694,1,48864.28956,103585.6601,77.67329968,3108.69382,3.493,663.9743559,114.617968,244.3868916,17.34859135
695,1,49000.86825,112755.239,103.7646091,5431.465581,3.735,714.9162724,93.45775935,143.2119924,14.47069432
696,1,49038.12127,54330.79389,68.50887874,2849.172551,3.455,707.179042,84.43824419,133.933882,10.89271729
697,1,49189.54391,36812.27895,103.7087075,5513.983939,3.741,695.2159306,108.879865,218.0206385,16.56804939
698,1,49152.48052,99202.92914,111.7512712,6909.70379,3.839,634.6323129,104.8001303,208.2966458,14.78497746
699,1,49303.17652,125099.5586,75.97212254,3881.865876,3.589,698.8642189,108.340627,216.9102141,12.58322507
700,1,49529.05566,95400.13713,5.18296301,1094.253776,3.039,704.6206812,85.50282803,140.3702346,0.606623163
701,1,49735.47414,44894.90076,148.7704358,10841.92834,4.035,759.7326462,94.06342338,131.4830318,14.99407278
702,1,49689.14656,60734.17846,76.01228035,3212.400366,3.507,639.5265855,97.50377739,190.5767269,13.70049909
703,1,49771.39182,7927.277912,107.4696527,5511.072916,3.741,680.0164722,115.4266545,233.7855876,18.85922254
704,1,49781.38449,33105.15668,70.96990693,2804.091861,3.448,731.6923821,91.0092572,146.0373817,12.7811267
705,1,49811.0165,96341.89125,73.94997887,3020.403706,3.480,683.1953235,85.04953705,133.3928021,12.04876236
706,1,49998.61616,73462.58073,85.22406097,2975.603527,3.474,690.1500959,102.9470228,188.8457718,19.59631228
707,1,50023.16371,110768.8672,55.06931186,2007.631822,3.303,774.1648108,105.7862544,172.1350643,12.48766707
708,1,50068.79751,43956.8184,331.9559381,187213.8952,5.272,6.87E-08,142.3013948,313.8330224,6.555359549
709,1,50230.592,23796.43004,64.53486835,2262.605827,3.355,669.2805256,91.05746102,177.3503212,13.1036433
710,1,50214.26102,108258.7095,85.1004874,3616.444663,3.558,705.1328028,107.8612677,208.8614801,16.85072977
711,1,50324.66818,70696.63603,84.30133355,4159.988081,3.619,691.7193639,90.05272481,146.7122966,12.03200757
712,1,50392.32481,56397.98064,88.17087646,3603.22841,3.557,832.3229346,126.3640277,246.114174,21.24366022
713,1,50538.71147,42590.83357,100.9354165,4198.355978,3.623,841.9569228,100.9232718,157.2537332,19.10108356
714,1,50562.22111,127552.1909,75.47535796,2953.306887,3.470,787.6710994,122.7898578,234.5906244,18.46425296
715,1,50654.87007,38042.8391,81.2378816,2992.495434,3.476,634.1815252,104.704628,226.3741779,18.01229069
716,1,50646.8177,44878.99984,47.93117561,1786.632405,3.252,697.1433824,103.8985212,204.8250418,10.45515621
717,1,50993.37559,94459.64695,68.09860696,3710.556147,3.569,756.4680902,105.1529599,185.8526591,10.28008855
718,1,50939.77917,106081.7815,112.5437376,6842.477818,3.835,734.9311153,110.9420248,201.8850102,16.0213974
719,1,51092.59759,64714.52745,86.80674365,2802.090975,3.447,747.1551627,105.5378746,174.3361182,22.12304411
720,1,51282.3889,41305.72762,77.59390569,3686.928242,3.567,841.1965633,100.2597878,150.0189851,12.79325594
721,1,51373.6222,51293.96829,84.65076831,4381.895487,3.642,706.3228743,102.1592926,176.048856,13.05072769
722,1,51367.96011,83234.23678,107.57424,7840.916785,3.894,665.179076,85.41511456,125.3517422,9.875428785
723,1,51413.19797,116061.7876,81.17205636,5146.913755,3.712,681.8352036,110.3218926,230.675053,11.03832089
724,1,51467.58312,4193.058586,3.482807571,927.2326896,2.967,643.2005149,113.3824033,343.7616891,0.632667002
725,1,51365.31826,75943.53764,374.652282,196513.2455,5.293,1.69E-06,107.8198263,194.3434316,6.045337065
726,1,51441.2163,86286.23042,107.3922611,5454.085755,3.737,618.3838851,101.2115609,192.5155533,16.70001774
727,1,51451.6754,96685.74364,108.1687637,5355.157367,3.729,751.4793919,106.7355096,175.2299183,18.18789407
728,1,51472.9298,100103.4544,328.8637836,160023.4986,5.204,2.57E-07,120.898283,236.8994639,6.403961299
729,1,51461.74674,96735.17865,108.8129741,5980.604154,3.777,736.1944552,94.006714,135.8189456,14.53582838
730,1,51518.39499,99539.34041,83.57098039,3794.196396,3.579,728.5069404,97.25413382,163.6019034,13.98349622
731,1,51491.36646,40773.5448,156.7210627,10036.73599,4.002,756.3648451,127.7209288,283.5685934,24.34421296
732,1,51609.73741,75183.35611,118.8478148,6634.719717,3.822,688.7915769,115.2272261,241.4750102,19.12379595
733,1,51658.19207,66911.5636,85.13326139,3186.77626,3.503,681.1772285,104.8505451,208.1667387,18.59854923
734,1,51632.96796,97624.64302,61.13559136,1748.365327,3.243,812.8143981,84.89981313,121.254745,14.1891788
735,1,51714.81045,40277.44196,118.6954817,6362.43348,3.804,792.5984205,111.2469826,191.0216507,19.2058416
736,1,51672.45319,54227.43695,125.2009408,6880.523111,3.838,691.7872111,77.48035114,98.98258634,13.80433088
737,1,51763.46195,58084.9584,82.43133637,4769.308842,3.678,681.1377508,96.52829211,152.5072164,10.7589875
738,1,51734.7285,100988.4203,120.656884,8483.531058,3.929,724.9121054,149.8636523,344.399328,20.03257791
739,1,51749.11514,101403.4937,92.90410337,3242.05635,3.511,788.5451202,120.4776542,230.9485614,24.98511515
740,1,51789.44178,40111.38588,83.5320061,2660.193484,3.425,900.4647544,100.1233151,145.8348553,20.47944776
741,1,51870.30526,60985.09167,55.46837446,2011.248237,3.303,680.0692226,99.38422149,198.9089289,11.88868428
742,1,51906.04985,67799.93349,85.09214651,3233.096262,3.510,722.403223,90.13722875,145.3282256,15.764673
743,1,51878.64283,69524.94145,201.3503031,25786.71084,4.411,471.9636091,105.1421393,185.5496968,12.90985847
744,1,51869.98,77625.98065,107.8063022,5706.803426,3.756,672.7305107,115.7584272,228.0921995,18.38063176
745,1,51931.9228,111067.2266,91.5255919,7293.503583,3.863,697.8265414,97.95261497,148.3404439,8.812428501
746,1,52157.65304,39434.93096,162.9886771,23135.70428,4.364,628.0016382,132.5510911,248.3628491,11.87881616
747,1,52065.50062,40808.16892,124.4984647,7171.364463,3.856,671.8147932,102.6354293,173.0874986,17.30580505
748,1,52379.02125,38473.76098,74.33875305,3162.79326,3.500,861.1237428,97.42095728,134.3077962,13.30037073
749,1,52575.74112,37561.07599,240.1811427,54593.56401,4.737,437.8112555,119.0433815,206.9785865,9.831128038
